Submission Time,Status,Role,In-Person Comfort,Learning Preference
6/13/2020 10:26,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/13/2020 10:27,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:27,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:27,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:31,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 10:34,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:55,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:29,Completed,School Admin,Comfortable,In-Person
6/13/2020 10:30,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/13/2020 10:31,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:30,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 10:09,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/13/2020 10:32,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:33,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:33,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:32,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:33,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:32,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:36,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:32,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:32,Completed,District Certified Staff,Comfortable,In-Person
6/13/2020 10:33,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 10:33,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 10:33,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 10:35,Completed,School Nutrition Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:41,Completed,Teacher,Uncomfortable,In-Person
6/13/2020 10:35,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:47,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:34,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 10:35,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:50,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:47,Completed,Transportation Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:43,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:43,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/13/2020 10:39,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/13/2020 10:41,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:47,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:43,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:43,Completed,Teacher,Uncomfortable,In-Person
6/13/2020 10:40,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:49,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 10:42,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:15,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/13/2020 10:45,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 10:42,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 10:45,Completed,Transportation Staff Member,Comfortable,In-Person
6/13/2020 10:56,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 10:44,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 10:46,Completed,School Admin,Very Comfortable,In-Person
6/13/2020 10:47,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:00,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:48,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 10:52,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:47,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:47,Completed,Teacher,Uncomfortable,In-Person
6/13/2020 10:55,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:47,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:50,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:52,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:57,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:49,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 10:54,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 10:54,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:52,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:12,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:55,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:01,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:52,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:53,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:56,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:53,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/18/2020 18:15,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,Digital Only
6/13/2020 10:57,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:55,Completed,Transportation Staff Member,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:54,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/13/2020 10:55,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:54,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:57,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:55,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:58,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:55,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 10:59,Completed,Teacher,Comfortable,In-Person
6/13/2020 10:56,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:00,Completed,District Classified Staff,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 10:58,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,Digital Only
6/13/2020 10:59,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:19,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,In-Person
6/13/2020 11:02,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 11:06,Completed,School Nutrition Staff Member,Very Comfortable,In-Person
6/13/2020 11:05,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:07,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:05,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:08,Completed,Teacher,Very Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 20:08,Completed,District Certified Staff,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:03,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,Digital Only
6/13/2020 13:29,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/15/2020 20:42,Completed,School Nutrition Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:07,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:03,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:08,Completed,School Nutrition Staff Member,Comfortable,In-Person
6/13/2020 11:06,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:06,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:10,Completed,Teacher,Uncomfortable,In-Person
6/13/2020 11:18,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:14,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:12,Completed,School Admin,Comfortable,In-Person
6/13/2020 11:11,Completed,School Nutrition Staff Member,Comfortable,In-Person
6/13/2020 11:11,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:14,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/13/2020 11:12,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:10,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/13/2020 11:15,Completed,School Admin,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:13,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:15,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:13,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:17,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:14,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:16,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:16,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:16,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:17,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:21,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:35,Completed,Teacher,Uncomfortable,Digital Only
6/16/2020 8:16,Completed,Teacher,Comfortable,In-Person
6/15/2020 9:35,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:23,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:18,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:20,Completed,District Classified Staff,Very Comfortable,In-Person
6/13/2020 11:21,Completed,School Nutrition Staff Member,Comfortable,In-Person
6/13/2020 11:22,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:31,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:27,Completed,Transportation Staff Member,Uncomfortable,Digital Only
6/13/2020 11:29,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:26,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/13/2020 11:30,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 11:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/13/2020 11:25,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:23,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:26,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:26,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:35,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/13/2020 11:25,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:29,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 11:27,Completed,District Certified Staff,Very Comfortable,In-Person
6/13/2020 11:28,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 11:33,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 12:34,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:34,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:27,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:30,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 11:27,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:29,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/13/2020 11:33,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:30,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/13/2020 11:33,Completed,District Certified Staff,Comfortable,In-Person
6/13/2020 11:31,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:33,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/13/2020 11:29,Completed,Teacher,Comfortable,Digital Only
6/13/2020 11:29,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:31,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:32,Completed,School Nutrition Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:37,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:40,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:38,Completed,District Certified Staff,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:39,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:37,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:34,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:34,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:34,Completed,Teacher,Comfortable,In-Person
6/13/2020 12:46,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:39,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/13/2020 11:35,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:34,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/13/2020 11:37,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/13/2020 11:38,Completed,District Certified Staff,Very Uncomfortable,Digital Only
6/13/2020 11:39,Completed,Transportation Staff Member,Comfortable,In-Person
6/13/2020 11:41,Completed,Transportation Staff Member,Very Comfortable,In-Person
6/13/2020 11:50,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:39,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:39,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:42,Completed,School Admin,Very Comfortable,In-Person
6/13/2020 11:41,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:41,Completed,District Certified Staff,Very Uncomfortable,Digital Only
6/13/2020 11:54,Completed,Transportation Staff Member,Very Comfortable,In-Person
6/13/2020 11:42,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:44,Completed,School Nutrition Staff Member,Very Uncomfortable,Digital Only
6/13/2020 11:47,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:44,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/13/2020 11:52,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/13/2020 12:15,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 12:25,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:44,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:47,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 11:46,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:50,Completed,Teacher,Very Uncomfortable,In-Person
6/13/2020 11:47,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/13/2020 11:46,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/13/2020 11:51,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/13/2020 11:46,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:45,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:49,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 12:18,Completed,Teacher,Very Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:48,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 11:53,Completed,School Nutrition Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:54,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,In-Person
6/13/2020 11:59,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:49,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 11:51,Completed,Teacher,Very Uncomfortable,Digital Only
6/17/2020 2:35,Completed,Teacher,Comfortable,In-Person
6/13/2020 12:04,Completed,Teacher,Uncomfortable,Digital Only
6/13/2020 11:52,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:53,Completed,School Admin,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 12:07,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/13/2020 11:58,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 12:01,Completed,Teacher,Comfortable,In-Person
6/13/2020 12:04,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 12:08,Completed,Teacher,Comfortable,In-Person
6/13/2020 11:56,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 12:18,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:58,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/13/2020 11:58,Completed,School Nutrition Staff Member,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 12:04,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 12:08,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 12:00,Completed,Teacher,Very Uncomfortable,Digital Only
6/13/2020 11:58,Completed,Teacher,Very Comfortable,In-Person
6/13/2020 12:01,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/13/2020 12:02,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/13/2020 12:00,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
